Twitter;155;chrono_concat;2009;;;word_measures;2000;2000;3.9;0.3955;2.2303185816854243;1.2197400092333555;10.965784284662087;8.468611433740868;10.731837742518415
Twitter;315;chrono_concat;2009;;;word_measures;2000;2000;3.9505;0.3985;2.223628681376577;1.2188822541385886;10.965784284662087;8.494307566331369;10.726657561586851
Twitter;461;chrono_concat;2009;;;word_measures;2000;2000;3.9605;0.4025;2.2393887088447815;1.2174810174852608;10.965784284662087;8.522343887430285;10.702915643645003
Twitter;634;chrono_concat;2009;;;word_measures;2000;2000;3.963;0.402;2.218550739064813;1.2166430886834858;10.965784284662087;8.547348522244956;10.730982989546142
Twitter;797;chrono_concat;2009;;;word_measures;2000;2000;3.9615;0.405;2.2522431126981974;1.216946913227439;10.965784284662087;8.537882146827492;10.690189713102079
Twitter;963;chrono_concat;2009;;;word_measures;2000;2000;3.9875;0.4055;2.2163825731724502;1.2148817636817695;10.965784284662087;8.593123803479395;10.732554241078676
Twitter;1123;chrono_concat;2009;;;word_measures;2000;2000;3.908;0.396;2.2184557604044675;1.2185667749494313;10.965784284662087;8.495246428885617;10.715247652052634
Twitter;1290;chrono_concat;2009;;;word_measures;2000;2000;4.027;0.4055;2.2233833979815243;1.216279919221997;10.965784284662087;8.56113280546867;10.693850658292899
Twitter;1443;chrono_concat;2009;;;word_measures;2000;2000;4.024;0.422;2.2540861541777852;1.2116431119292974;10.965784284662087;8.68505734188923;10.76447529759855
Twitter;1602;chrono_concat;2009;;;word_measures;2000;2000;3.8735;0.398;2.1874059101194145;1.2161633727699517;10.965784284662087;8.558394610390314;10.75293651184915
Twitter;1759;chrono_concat;2009;;;word_measures;2000;2000;3.9585;0.4015;2.2421157618612053;1.218074600622058;10.965784284662087;8.51059980452666;10.703189713102079
Twitter;1927;chrono_concat;2009;;;word_measures;2000;2000;4.0165;0.4185;2.2749493087083104;1.2150517607480287;10.965784284662087;8.600035648156693;10.742301039825751
Twitter;2082;chrono_concat;2009;;;word_measures;2000;2000;4.017;0.41;2.2647301942855127;1.2162236554175616;10.965784284662087;8.558914432382611;10.72451582338302
Twitter;2240;chrono_concat;2009;;;word_measures;2000;2000;3.9755;0.42;2.271914412304759;1.213633377030492;10.965784284662087;8.63509370703307;10.726247652052633
Twitter;2405;chrono_concat;2009;;;word_measures;2000;2000;4.0545;0.411;2.239881419017911;1.2151755411177874;10.965784284662087;8.586247973967259;10.722264022865177
Twitter;2549;chrono_concat;2009;;;word_measures;2000;2000;3.992;0.3985;2.2448737599700697;1.220107063576579;10.965784284662087;8.46037524944756;10.699871580282883
Twitter;2710;chrono_concat;2009;;;word_measures;2000;2000;3.981;0.4275;2.2981855901330714;1.2127840615063905;10.965784284662087;8.653463201373237;10.773155792798024
Twitter;2863;chrono_concat;2009;;;word_measures;2000;2000;3.926;0.3985;2.218914712294936;1.217689997330308;10.965784284662087;8.517349129733152;10.713995905320626
Twitter;3024;chrono_concat;2009;;;word_measures;2000;2000;4.0405;0.429;2.2756479176133877;1.2112689576297997;10.965784284662087;8.700384866605704;10.737538146108086
Twitter;3179;chrono_concat;2009;;;word_measures;2000;2000;4.028;0.4135;2.256954536512495;1.2143759252876043;10.965784284662087;8.604497539814691;10.735015455329279
Twitter;3330;chrono_concat;2009;;;word_measures;2000;2000;4.011;0.4255;2.267730662599206;1.2118689709156751;10.965784284662087;8.685025788067037;10.762280117835767
Twitter;3484;chrono_concat;2009;;;word_measures;2000;2000;4.0745;0.4125;2.229500747099519;1.2141268909722567;10.965784284662087;8.614948861660872;10.732643934736963
Twitter;3638;chrono_concat;2009;;;word_measures;2000;2000;4.01;0.4035;2.23198265068233;1.215754790380597;10.965784284662087;8.562655635186717;10.747533236549106
Twitter;3786;chrono_concat;2009;;;word_measures;2000;2000;4.0055;0.4005;2.2127431087940934;1.2143155086785555;10.965784284662087;8.58841909869801;10.72984119755648
Twitter;3952;chrono_concat;2009;;;word_measures;2000;2000;4.185;0.4465;2.3224946347624065;1.2085424404591323;10.965784284662087;8.780155045593192;10.784168708572505
Twitter;4108;chrono_concat;2009;;;word_measures;2000;2000;4.055;0.4095;2.214192705526948;1.212473538890481;10.965784284662087;8.649011271435322;10.757707494321904
Twitter;4261;chrono_concat;2009;;;word_measures;2000;2000;3.991;0.4145;2.2393640599399807;1.2130861445516348;10.965784284662087;8.641667483081457;10.71569671538999
Twitter;4414;chrono_concat;2009;;;word_measures;2000;2000;3.982;0.407;2.273489396944642;1.217431585714221;10.965784284662087;8.523624728202016;10.705426736844826
Twitter;4566;chrono_concat;2009;;;word_measures;2000;2000;3.9505;0.4;2.2129674942046407;1.2154019359499217;10.965784284662087;8.570603209815943;10.705982989546143
Twitter;4731;chrono_concat;2009;;;word_measures;2000;2000;3.98;0.397;2.239953892156482;1.2185154677182435;10.965784284662087;8.4900552119493;10.678175072652406
Twitter;4880;chrono_concat;2009;;;word_measures;2000;2000;3.9235;0.401;2.250638790503144;1.2189101181179283;10.965784284662087;8.49054634980671;10.671399180620673
Twitter;5034;chrono_concat;2009;;;word_measures;2000;2000;4.011;0.4085;2.2256466764956713;1.2154296659678223;10.965784284662087;8.580319072182808;10.71691068030019
Twitter;5198;chrono_concat;2009;;;word_measures;2000;2000;3.994;0.4105;2.242940026596189;1.2157498338073491;10.965784284662087;8.57859886104358;10.665863574067382
Twitter;5363;chrono_concat;2009;;;word_measures;2000;2000;3.923;0.3985;2.232478709891439;1.2188888182491062;10.965784284662087;8.489020736338281;10.726986444584206
Twitter;5518;chrono_concat;2009;;;word_measures;2000;2000;4.047;0.4175;2.281891056522727;1.2161436804383992;10.965784284662087;8.569872539097146;10.734186175524426
Twitter;5685;chrono_concat;2009;;;word_measures;2000;2000;3.9545;0.4105;2.270650218203664;1.2159480967372658;10.965784284662087;8.559863154762496;10.715160784896593
Twitter;5847;chrono_concat;2009;;;word_measures;2000;2000;4.026;0.403;2.2356242584437127;1.2170286297053101;10.965784284662087;8.53261897092597;10.706834645861896
Twitter;6005;chrono_concat;2009;;;word_measures;2000;2000;3.924;0.394;2.2149861591309308;1.2191744240373372;10.965784284662087;8.478541207455589;10.69383319134098
Twitter;6179;chrono_concat;2009;;;word_measures;2000;2000;4.034;0.4095;2.246579892858863;1.2146743913739921;10.965784284662087;8.594498951760533;10.736481220757318
Twitter;6346;chrono_concat;2009;;;word_measures;2000;2000;3.91;0.3895;2.217683874592185;1.2195187049359084;10.965784284662087;8.457922075491735;10.71717224615016
Twitter;6522;chrono_concat;2009;;;word_measures;2000;2000;4.0595;0.4165;2.2808224461227655;1.2155141956359148;10.965784284662087;8.58556045350174;10.730684765117143
Twitter;6677;chrono_concat;2009;;;word_measures;2000;2000;3.8965;0.3835;2.2028215227276084;1.2208565778285267;10.965784284662087;8.424091178487217;10.722371977090377
Twitter;6839;chrono_concat;2009;;;word_measures;2000;2000;3.92;0.4;2.2323601540178064;1.217887858375907;10.965784284662087;8.512723917023742;10.73475879903829
Twitter;6990;chrono_concat;2009;;;word_measures;2000;2000;4.0605;0.4105;2.229515214934946;1.2143074709922075;10.965784284662087;8.610822258982582;10.745002539554795
Twitter;7151;chrono_concat;2009;;;word_measures;2000;2000;4.0025;0.394;2.2056272111088044;1.2175053984671829;10.965784284662087;8.51083918950326;10.73175742705696
Twitter;7307;chrono_concat;2009;;;word_measures;2000;2000;3.995;0.4145;2.2757813432067637;1.2160223113745452;10.965784284662087;8.57062350016237;10.737820275566495
Twitter;7470;chrono_concat;2009;;;word_measures;2000;2000;4.0165;0.4155;2.270502190813422;1.2163623055070638;10.965784284662087;8.5658362802467;10.721028371103762
Twitter;7630;chrono_concat;2009;;;word_measures;2000;2000;3.9985;0.4;2.2153268230706455;1.2169443679600953;10.965784284662087;8.538589493197895;10.74492359607467
Twitter;7782;chrono_concat;2009;;;word_measures;2000;2000;3.975;0.3915;2.1821859686821696;1.2178614679723978;10.965784284662087;8.508257608793544;10.712639383559528
Twitter;7951;chrono_concat;2009;;;word_measures;2000;2000;4.0765;0.414;2.2399346017092467;1.2133533976227044;10.965784284662087;8.634014673134583;10.710567156853159
Twitter;8100;chrono_concat;2009;;;word_measures;2000;2000;3.9405;0.4165;2.28944969676435;1.2166469735652208;10.965784284662087;8.558664273603279;10.74021063509206
Twitter;8265;chrono_concat;2009;;;word_measures;2000;2000;4.01;0.4115;2.2392489870637657;1.21374644048512;10.965784284662087;8.621614355836805;10.736426736844825
